files,mb,url,age,title,magnet,varified,seed,torrent,leech,size
3,GB,/windows-8-1-x64-9in1-oem-esd-en-us-july-2016-gen2-t12958980.html,"17 Jul 2016, 12:21",Windows 8.1 X64 9in1 OEM ESD en-US July 2016 {Gen2},magnet:?xt=urn:btih:2A9A959A1ED3EDB3F2124AC3A262BADC0357D324&dn=windows+8+1+x64+9in1+oem+esd+en+us+july+2016+gen2&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,106,/torrents.php?key=windows.8.1.x64.9in1.oem.esd.en.us.july.2016.gen2,151,3.76 
48,MB,/spyhunter-4-21-10-4585-portable-by-wood-t11778782.html,"19 Dec 2015, 01:36",SpyHunter 4.21.10.4585 Portable by wood,magnet:?xt=urn:btih:569DF6A39E9B94780A4EEE43E2EA4BAF88CDF84E&dn=spyhunter+4+21+10+4585+portable+by+wood&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,178,/torrents.php?key=spyhunter.4.21.10.4585.portable.by.wood,6,67.42 
13,MB,/corel-draw-x7-x32-x64-btis-t8939464.html,"30 Mar 2014, 16:32",Corel Draw X7 [x32 x64 btis],magnet:?xt=urn:btih:7C211897CB94C55BBE67432C1B9C613AAE7ABC09&dn=corel+draw+x7+x32+x64+btis&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,214,/torrents.php?key=corel.draw.x7.x32.x64.btis,71,881.12 
1,MB,/iobit-driver-booster-pro-3-2-0-696-keys-4realtorrentz-t11934668.html,"20 Jan 2016, 11:23",IObit Driver Booster Pro 3.2.0.696 + Keys [4realtorrentz],magnet:?xt=urn:btih:C0B110287308143B92C8CCF6E746D7078E8BE384&dn=iobit+driver+booster+pro+3+2+0+696+keys+4realtorrentz&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,242,/torrents.php?key=iobit.driver.booster.pro.3.2.0.696.keys.4realtorrentz,5,13.68 
2,MB,/power-iso-4-9-keygen-t6377379.html,"12 May 2012, 20:38",Power Iso 4.9 + Keygen,magnet:?xt=urn:btih:7016D44BB1303BFC4B5DF9FE14E4C8230130D73E&dn=power+iso+4+9+keygen&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,303,/torrents.php?key=power.iso.4.9.keygen,9,1.86 
10,MB,/kmsauto-net-2015-1-4-3-2016-pc-portable-t12819682.html,"22 Jun 2016, 22:08",KMSAuto Net 2015 1.4.3 (2016) PC | Portable,magnet:?xt=urn:btih:040D3F70EBBF9A9AAE3F62F4AEA4F8BCDE0B07D0&dn=kmsauto+net+2015+1+4+3+2016+pc+portable&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,301,/torrents.php?key=kmsauto.net.2015.1.4.3.2016.pc.portable,12,8.82 
1,MB,/avast-internet-security-premier-antivirus-2016-build-11-1-2245-keys-4realtorrentz-t11826783.html,"29 Dec 2015, 07:30",Avast Internet Security / Premier Antivirus 2016 Build 11.1.2245 + Keys [4realtorrentz],magnet:?xt=urn:btih:59F472EED8EDE65F4A61D805DBFFE6AE58093CD6&dn=avast+internet+security+premier+antivirus+2016+build+11+1+2245+keys+4realtorrentz&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,300,/torrents.php?key=avast.internet.security.premier.antivirus.2016.build.11.1.2245.keys.4realtorrentz,9,397.13 
6,MB,/nitro-pdf-professional-9-5-1-5-final-x86-x64-incl-keygen-core-atom-t9136835.html,"22 May 2014, 06:46",Nitro PDF Professional 9.5.1.5 Final (x86/x64) Incl. Keygen-CORE [ATOM],magnet:?xt=urn:btih:2D0D7F3AB60ED53A083E0B1B7C3C26D34F2AF388&dn=nitro+pdf+professional+9+5+1+5+final+x86+x64+incl+keygen+core+atom&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,392,/torrents.php?key=nitro.pdf.professional.9.5.1.5.final.x86.x64.incl.keygen.core.atom,55,119.34 
702,MB,/corel-draw-graphics-suite-x7-2-win32-xforce-t9534015.html,"03 Sep 2014, 11:49",Corel Draw Graphics Suite X7 2 Win32-XFORCE,magnet:?xt=urn:btih:4E8AD26E413EE08EB7AF3F9A089BDB78D8999BCA&dn=corel+draw+graphics+suite+x7+2+win32+xforce&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,411,/torrents.php?key=corel.draw.graphics.suite.x7.2.win32.xforce,17,692.36 
2,MB,/winamp-pro-5-666-build-3516-full-serials-thumperdc-t8364437.html,"13 Dec 2013, 21:51",Winamp PRO 5.666 Build 3516 FULL + Serials [ThumperDC],magnet:?xt=urn:btih:CE6FE24D5EF75673AA3C51EF6CBB9BDF27F164B3&dn=winamp+pro+5+666+build+3516+full+serials+thumperdc&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,203,/torrents.php?key=winamp.pro.5.666.build.3516.full.serials.thumperdc,4,16.37 
4,MB,/recuva-1-52-1086-professional-serials-b4tman-t11330459.html,"28 Sep 2015, 11:53",Recuva 1.52.1086 Professional + Serials {B4tman},magnet:?xt=urn:btih:719844F350BB39ABCE51D8D8B42537900EDD8C6E&dn=recuva+1+52+1086+professional+serials+b4tman&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,201,/torrents.php?key=recuva.1.52.1086.professional.serials.b4tman,7,4.23 
3,MB,/wondershare-video-converter-ultimate-v8-6-0-crack-b4tman-t12782269.html,"16 Jun 2016, 12:17",Wondershare Video Converter Ultimate v8.6.0 + Crack {B4tman},magnet:?xt=urn:btih:6CCDFA4EF5EA4C5B1A4E888759FDD3EB7D1A78FB&dn=wondershare+video+converter+ultimate+v8+6+0+crack+b4tman&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,201,/torrents.php?key=wondershare.video.converter.ultimate.v8.6.0.crack.b4tman,7,54.04 
2,MB,/bs-player-pro-2-68-build-1077-final-keys-atom-t9904506.html,"28 Nov 2014, 10:53",BS.Player PRO 2.68 Build 1077 Final + Keys [ATOM],magnet:?xt=urn:btih:8701B1A968FD6667019AC08B925235EE0B5C4683&dn=bs+player+pro+2+68+build+1077+final+keys+atom&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,202,/torrents.php?key=bs.player.pro.2.68.build.1077.final.keys.atom,3,10.47 
2,MB,/utorrent-pro-3-4-7-build-42330-stable-pro-pack-s0ft4pc-t12607825.html,"16 May 2016, 13:19",uTorrent Pro 3.4.7 Build 42330 Stable + Pro Pack [S0ft4PC],magnet:?xt=urn:btih:4915841C3021400C4BAD0AA7DD67309BAF8C0405&dn=utorrent+pro+3+4+7+build+42330+stable+pro+pack+s0ft4pc&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,174,/torrents.php?key=utorrent.pro.3.4.7.build.42330.stable.pro.pack.s0ft4pc,11,36.11 
1,MB,/k-lite-codec-pack-12-1-5-mega-sakliada-t12720683.html,"05 Jun 2016, 11:35",K-lite Codec Pack 12.1.5 Mega - Sakliada,magnet:?xt=urn:btih:092DDEE5BFC0F32A241789917BABFA92905F770E&dn=k+lite+codec+pack+12+1+5+mega+sakliada&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,179,/torrents.php?key=k.lite.codec.pack.12.1.5.mega.sakliada,1,39.04 
1,MB,/eset-nod32-antivirus-smart-security-9-0-386-x86-x64-t12965656.html,"18 Jul 2016, 15:58",ESET NOD32 Antivirus & Smart Security 9.0.386 (x86/x64),magnet:?xt=urn:btih:ED96014405B4B364FDE80AEDAFAD5CD8A0459E84&dn=eset+nod32+antivirus+smart+security+9+0+386+x86+x64&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,150,/torrents.php?key=eset.nod32.antivirus.smart.security.9.0.386.x86.x64,56,328.08 
7,MB,/native-instruments-kontakt-5-standalone-vsti-rtas-v5-0-0-x86-x64-assign-ds-t5801829.html,"04 Sep 2011, 03:49",Native Instruments Kontakt 5 STANDALONE VSTi RTAS v5.0.0 x86 x64 - ASSiGN [DS],magnet:?xt=urn:btih:3AD3DD4D51DA62248D296427CC552522961ABFC0&dn=native+instruments+kontakt+5+standalone+vsti+rtas+v5+0+0+x86+x64+assign+ds&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,174,/torrents.php?key=native.instruments.kontakt.5.standalone.vsti.rtas.v5.0.0.x86.x64.assign.ds,7,751.7 
2,GB,/magix-xara-web-designer-11-premium-deepstatus-t11005209.html,"27 Jul 2015, 23:25",MAGIX Xara Web Designer 11 Premium [deepstatus],magnet:?xt=urn:btih:F21A22743E669CB9CC1247B912F672AFED1BA9F7&dn=magix+xara+web+designer+11+premium+deepstatus&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,149,/torrents.php?key=magix.xara.web.designer.11.premium.deepstatus,109,1.56 
6,MB,/franzis-color-projects-v4-41-02511-multilingual-x86x64-crack-pulse-indextorrent-t12182909.html,"03 Mar 2016, 08:21",Franzis COLOR Projects v4.41.02511 Multilingual (x86x64) + Crack [Pulse @ Indextorrent],magnet:?xt=urn:btih:3A2731193E7A1F563144F2E322C8935468E09AB7&dn=franzis+color+projects+v4+41+02511+multilingual+x86x64+crack+pulse+indextorrent&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,152,/torrents.php?key=franzis.color.projects.v4.41.02511.multilingual.x86x64.crack.pulse.indextorrent,102,471.78 
5,MB,/wondershare-dr-fone-for-android-5-5-0-final-serials-b4tman-t11431125.html,"18 Oct 2015, 09:40",Wondershare Dr.Fone for Android 5.5.0 Final + Serials {B4tman},magnet:?xt=urn:btih:35ECACA620E154EFA4B0A69B114F81BF01A9DC1F&dn=wondershare+dr+fone+for+android+5+5+0+final+serials+b4tman&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,174,/torrents.php?key=wondershare.dr.fone.for.android.5.5.0.final.serials.b4tman,2,45.35 
3,MB,/avg-antivirus-2016-16-41-7441-multilanguage-key-32-64-bit-appzdam-t12037754.html,"07 Feb 2016, 16:22",AVG AntiVirus 2016 16.41.7441 Multilanguage + Key [32-64 bit] - AppzDam,magnet:?xt=urn:btih:15F0573303742D669C9CAD0BF3B43A7857E885B1&dn=avg+antivirus+2016+16+41+7441+multilanguage+key+32+64+bit+appzdam&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,163,/torrents.php?key=avg.antivirus.2016.16.41.7441.multilanguage.key.32.64.bit.appzdam,24,446.62 
1,MB,/adobe-photoshop-lightroom-5-5-pl-portable-t9237035.html,"19 Jun 2014, 03:07",Adobe Photoshop Lightroom 5.5 [PL] [Portable],magnet:?xt=urn:btih:94FE775886948BFBD7A5A3F2C3C95C386B4C722C&dn=adobe+photoshop+lightroom+5+5+pl+portable&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,50,/torrents.php?key=adobe.photoshop.lightroom.5.5.pl.portable,0,79.19 
4,KB,/90-premium-lightroom-presets-from-eugene-makarov-vol-1-2-3-t10307510.html,"05 Mar 2015, 17:24","90 Premium Lightroom Presets from Eugene Makarov Vol.1,2,3",magnet:?xt=urn:btih:687925D9681C1E84745ACB080D765E61C8E56092&dn=90+premium+lightroom+presets+from+eugene+makarov+vol+1+2+3&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,50,/torrents.php?key=90.premium.lightroom.presets.from.eugene.makarov.vol.1.2.3,0,48.95 
1,MB,/edius-6-x32-x64-eng-crack-t10309339.html,"06 Mar 2015, 02:11",Edius 6 (x32/x64)[ENG][Crack],magnet:?xt=urn:btih:510FBFEA56EBCFCB56FB012D947089FC7F21041F&dn=edius+6+x32+x64+eng+crack&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,49,/torrents.php?key=edius.6.x32.x64.eng.crack,2,329.17 
3,MB,/winx-dvd-ripper-platinum-v7-5-12-141-build-16-09-2015-serials-b-tman-t11283186.html,"19 Sep 2015, 09:46",WinX DVD Ripper Platinum v7.5.12.141 Build 16.09.2015 + Serials ,magnet:?xt=urn:btih:69723059D311B4F5B1B60FAED48F0A396816AB93&dn=winx+dvd+ripper+platinum+v7+5+12+141+build+16+09+2015+serials+b+tman&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,49,/torrents.php?key=winx.dvd.ripper.platinum.v7.5.12.141.build.16.09.2015.serials.b.tman,2,35.42 
6,MB,/adobe-reader-11-0-13-en-us-final-nov2015-seven7i-t11542525.html,"07 Nov 2015, 09:46",},magnet:?xt=urn:btih:CAC49FF148A983D04AAE85E10308315FBCF45E79&dn=adobe+reader+11+0+13+en+us+final+nov2015+seven7i&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,50,/torrents.php?key=adobe.reader.11.0.13.en.us.final.nov2015.seven7i,0,117.23 
6,MB,/paragon-hfs-plus-for-windows-10-5-0-95-serials-b4tman-t11719730.html,"08 Dec 2015, 07:39",Adobe Reader 11.0.13 en_US Final Nov2015 Seven7i,magnet:?xt=urn:btih:347428CDE427CD7ABC2C2802F0003302B2CACC82&dn=paragon+hfs+plus+for+windows+10+5+0+95+serials+b4tman&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,48,/torrents.php?key=paragon.hfs.plus.for.windows.10.5.0.95.serials.b4tman,4,5.91 
10,MB,/corel-painter-2016-v15-1-0-740-setup-update-keygen-core-x-frg-t12225517.html,"10 Mar 2016, 13:08",Paragon HFS+(Plus) for Windows 10.5.0.95 + Serials {B4tman},magnet:?xt=urn:btih:78A3DB88FCDE9654A28362163321B7EFD02BCB12&dn=corel+painter+2016+v15+1+0+740+setup+update+keygen+core+x+frg&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,49,/torrents.php?key=corel.painter.2016.v15.1.0.740.setup.update.keygen.core.x.frg,2,581.71 
2,MB,/youtube-downloader-ytd-pro-5-5-0-2-crack-karanpc-t12493979.html,"25 Apr 2016, 18:50",Corel Painter 2016 v15.1.0.740 Setup + Update + Keygen - {Core-X} {~FRG},magnet:?xt=urn:btih:5DD4B5A452023273F5E0C329B86A3A7A87B8D057&dn=youtube+downloader+ytd+pro+5+5+0+2+crack+karanpc&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,50,/torrents.php?key=youtube.downloader.ytd.pro.5.5.0.2.crack.karanpc,0,10.44 
2,MB,/spyhunter-4-v4-22-8-4668-2-click-run-t12641193.html,"22 May 2016, 08:02",YouTube Downloader (YTD) Pro 5.5.0.2 + Crack [KaranPC],magnet:?xt=urn:btih:E51C7D5EFC983BD39CD6219B03C578EAC85AA90F&dn=spyhunter+4+v4+22+8+4668+2+click+run&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,49,/torrents.php?key=spyhunter.4.v4.22.8.4668.2.click.run,2,11.51 
5,MB,/prisma-android-apk-full-zerg-t12971954.html,"19 Jul 2016, 17:18",SpyHunter 4 v4.22.8.4668 (2-click run),magnet:?xt=urn:btih:D44F62A54BFE931EA2E7B29B53DB0094D30140F9&dn=prisma+android+apk+full+zerg&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,42,/torrents.php?key=prisma.android.apk.full.zerg,16,13.25 
7,MB,/native-instruments-kontakt-5-v5-3-1-unlocked-update-macosx-r2r-deepstatus-h33t-1337x-flashtorrents-t8905683.html,"21 Mar 2014, 23:19",Prisma android apk full ZERG,magnet:?xt=urn:btih:A334814141A4A3EEA1D36A8EAC5EF27669EFC63F&dn=native+instruments+kontakt+5+v5+3+1+unlocked+update+macosx+r2r+deepstatus+h33t+1337x+flashtorrents&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,49,/torrents.php?key=native.instruments.kontakt.5.v5.3.1.unlocked.update.macosx.r2r.deepstatus.h33t.1337x.flashtorrents,1,194.36 
3,MB,/hd-tune-pro-5-60-final-crack-techtools-t10661919.html,"18 May 2015, 07:00",Native Instruments Kontakt 5 v5.3.1 UNLOCKED Update MacOSX-R2R [deepstatus][h33t][1337x][flashtorrents],magnet:?xt=urn:btih:24F0FF1917105176A880698BA25D92D7BBC54B6E&dn=hd+tune+pro+5+60+final+crack+techtools&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,48,/torrents.php?key=hd.tune.pro.5.60.final.crack.techtools,3,4.28 
1,MB,/pdf-xchange-editor-5-5-316-1-x32-x64-multi-crack-portable-t11972358.html,"27 Jan 2016, 04:08",HD Tune Pro 5.60 FINAL + Crack [TechTools],magnet:?xt=urn:btih:6FC1458BC9193F87A1AADA3BD0A7A94BBA8906DA&dn=pdf+xchange+editor+5+5+316+1+x32+x64+multi+crack+portable&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,49,/torrents.php?key=pdf.xchange.editor.5.5.316.1.x32.x64.multi.crack.portable,1,145.91 
4,MB,/oxford-dictionary-of-english-premium-v5-1-049-apk-data-mafia-t12401347.html,"09 Apr 2016, 05:33",PDF-XChange Editor 5.5.316.1 (x32/x64)[Multi][Crack] + Portable,magnet:?xt=urn:btih:00F0F4DDC95706553CF1429D09AD0EE78448867C&dn=oxford+dictionary+of+english+premium+v5+1+049+apk+data+mafia&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,49,/torrents.php?key=oxford.dictionary.of.english.premium.v5.1.049.apk.data.mafia,1,116.29 
6,MB,/wondershare-mobilego-8-2-3-96-multilingual-crack-freewaresys-t12672226.html,"27 May 2016, 17:03",Oxford Dictionary of English Premium v5.1.049 [APK +Data][Mafia],magnet:?xt=urn:btih:F55DACB501F7AF46B79490314542497C0391B298&dn=wondershare+mobilego+8+2+3+96+multilingual+crack+freewaresys&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,49,/torrents.php?key=wondershare.mobilego.8.2.3.96.multilingual.crack.freewaresys,1,66.36 
1,MB,/tuxera-ntfs-for-mac-2016-rc-t12817494.html,"22 Jun 2016, 14:13",Wondershare MobileGo 8.2.3.96 Multilingual +Crack FreewareSys,magnet:?xt=urn:btih:40C91C23C2F8C1AF14FBC24E032F181021F1C8F1&dn=tuxera+ntfs+for+mac+2016+rc&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,49,/torrents.php?key=tuxera.ntfs.for.mac.2016.rc,1,17.19 
1,MB,/serial-box-07-2016-iserial-reader-v2-0-17-serialseeker-v1-3-12-b8-mac-codetempest-t12864655.html,"01 Jul 2016, 09:40",Tuxera NTFS for Mac 2016 RC,magnet:?xt=urn:btih:9532D3BA43FA9C4AC6E6B11B3FE72ACAF596F816&dn=serial+box+07+2016+iserial+reader+v2+0+17+serialseeker+v1+3+12+b8+mac+codetempest&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,48,/torrents.php?key=serial.box.07.2016.iserial.reader.v2.0.17.serialseeker.v1.3.12.b8.mac.codetempest,3,9.41 
